item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	optional-payment-type-exclusion	status	maximum-retail-price
ACR Silicone Buddha Mold Fondant Clay Resin Sugar Polymer Clay Wax Soap Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0907ZLUUSUJ	M5-DUBF-6TYZ	549	2	2022-09-07 14:50:11 IST		y	1			11				B0BDFL2SHL						B0BDFL2SHL			0	DEFAULT		Active	800.0
AKM Calla Lily Petals Silicone Mold Flower Making Fondant Cake Decorating Tools Candy		1111YTROQ68	M7-TSI2-QZJJ	259	3	2021-11-11 17:44:28 IST		y	1			11				B08SWGSY97						B08SWGSY97			0	DEFAULT		Active	400.0
APF Stone Lines Grain Stripe Fondant Cake Mold Silicone Cake Lace Mold Kitchen Baking Decoration Cake Tools	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0504YE4J07L	M9-4L2J-AH5N	199	2	2021-05-04 14:17:45 IST		y	1			11				B0943TRZ2N						B0943TRZ2N			0	DEFAULT		Active	500.0
AKV Donald Duck 3D Head Silicone Mold DIY Resin Cement soap Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0802YDCT3NQ	MC-97E0-EA60	198	1	2021-08-02 17:41:01 IST		y	1			11				B09BNNFRN5						B09BNNFRN5			0	DEFAULT		Active	400.0
AGN Devi laxmi ma jagdambe Goddess Idol Sculpture Temple Silicone Mold Flexible and Reusable Silicone Mould (Grey)	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0401ZB4FL0Y	MC-KD7R-FP1H	598	1	2022-04-01 18:23:30 IST		y	1			11				B09X1TG3K4						B09X1TG3K4			0	DEFAULT		Active	1000.0
ABI European Retro Embossed Silicone Fondant Mold Jewels Jewelry Chocolate Sugarcraft Mould Cake Decorating Tool	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0629ZUMKESR	MC-UMDD-UY1L	531	2	2022-06-29 15:24:07 IST		y	1			11				B0B5DQZ39S						B0B5DQZ39S			0	DEFAULT		Active	700.0
AJM Candy Mould 1PC Peach Blossom Shape Fondant Molds Cake Decorating Tools Chocolate Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of vaseline or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0223YACBHMQ	MH-99HF-H6TH	149	3	2021-02-23 18:17:58 IST		y	1			11				B0829QTCM9						B0829QTCM9			0	DEFAULT		Active	400.0
AEX Mother Mary Mold Silicone Jesus Cameo Mold sugarcraft Resin Virgin Holly Communion Baptism Christening Polymer Clay Wax Plaster soap	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0701Z0MK5PE	MK-JM5B-J4HM	199	2	2022-07-01 18:55:17 IST		y	1			11				B0B5LQW6C9						B0B5LQW6C9			0	DEFAULT		Active	300.0
AJY Silicone Fondant Mold Cute Lovely Sea Turtle Shape Ocean Theme Fondant Cake Decoration Gum Paste Chocolate Mould Small Size		1105YIY50FW	MN-VPRN-UN8M	155	3	2021-11-05 17:33:05 IST		y	1			11				B084QHS4FL						B084QHS4FL			0	DEFAULT		Active	300.0
ACD Lord Hanuman Maruti bajrang Bali god Frame Pattern Silicone Mold Dia Resin Cement Wax Home Temple Decorative Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0427ZK3S7GK	N6-UCJL-SAXF	299	5	2022-04-27 15:46:53 IST		y	1			11				B09YYKGG2Q						B09YYKGG2Q			0	DEFAULT		Active	500.0
AJU Sugar Craft Cake Vintage Relief Border Silicone Mold Fondant Mold Cake Decorating Tools Gum Paste Mold		1111YTHMLAH	NA-HN16-NO89	209	3	2021-11-11 15:31:42 IST		y	1			11				B082629S5Z						B082629S5Z			0	DEFAULT		Active	400.0
Dry Fruits Mold Flexible and Reusable Silicone Mold Decorative Cake Topper Almonds Walnut Cashew Nut Mold kaju Fondant Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0428ZMFFMS1	NO-UEBR-N67U	498	1	2022-04-28 15:39:00 IST		y	1			11				B09Z2VKJFL						B09Z2VKJFL			0	DEFAULT		Active	700.0
ALB icicles Cake Decoration Silicone Mold Icicle Border Sugarcraft Frozen Fondant Cake Fondant Cake Decorating Tools		1111YTPY58F	NR-MEH2-GKN0	286	1	2021-11-11 17:46:43 IST		y	1			11				B0822MPXGC						B0822MPXGC			0	DEFAULT		Active	500.0
ACB Three Cavities Walnut Silicone Mold Dry Fruits Silicone Mold Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0218Z08LO4I	NX-4714-EYP3	245	2	2022-02-18 14:31:59 IST		y	1			11				B09STTSPVZ						B09STTSPVZ			0	DEFAULT		Active	400.0
ANM Flower Lace Cake Mold Silicone Molds Chocolate Sugarcraft Wedding Party Fondant Christmas Cake Decorating Home Tools		1111YTP2OJU	NY-H839-0SEC	281	3	2021-11-11 17:51:25 IST		y	1			11				B08M5LRXPX						B08M5LRXPX			0	DEFAULT		Active	500.0
RETAIL SUPPLIES Silicone Dancing Boy and Girl Valentine Couple Fondant Cake Decorating Mould		1109YP1HAQ6	O7-TLJC-PB9O	198	4	2021-11-09 16:06:13 IST		y	1			11				B08P5R39Q4						B08P5R39Q4			0	DEFAULT		Active	400.0
AOM 3D chinar Leaf Silicone Resin Chocolate claye Fondant Silicone Mould	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of vaseline or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0310YQK2UF8	OL-I3I7-JO6U	155	3	2021-03-10 17:06:02 IST		y	1			11				B08SQXT87X						B08SQXT87X			0	DEFAULT		Active	300.0
ABE owl Pattern Silicone Mold DIY Resin Cement Silicone Mold Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	1029Y6RRXV8	OR-NPIN-OTX3	399	2	2021-10-29 15:52:57 IST		y	1			11				B09KNM44QH						B09KNM44QH			0	DEFAULT		Active	800.0
JoyGlobal Silicone Newborn Baby Mould, White		1111YTMZH7B	OS-172L-THFH	292	3	2021-11-11 17:40:51 IST		y	1			11				B01LYXEFH7						B01LYXEFH7			0	DEFAULT		Active	400.0
AEB New Snowflake Christmas Winter 3D Chocolate Fondant Molds for Parties DIY Cake Decorating Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	1107ZLF4QGM	OW-2U7D-1MZ2	199	1	2022-11-07 19:04:07 IST		y	1			11				B0BLP234GP						B0BLP234GP			0	DEFAULT		Active	400.0
ABR Embossed Frame Chocolate Silicone Mold DIY Cake Decorating Tools SugarCraft Silicone Mould	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0624ZKVEN3V	P3-Q7GC-89AI	540	1	2022-06-24 19:59:35 IST		y	1			11				B0B52584B1						B0B52584B1			0	DEFAULT		Active	800.0
AOL Sugar Craft Border European Relief Silicone Mold Chocolate Gumpaste Mold DIY Fondant Mold Cake Decorating Tools	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0504YELC8ET	P4-K4RG-7GUA	149	2	2021-05-04 16:32:38 IST		y	1			11				B09442WXBQ						B09442WXBQ			0	DEFAULT		Active	500.0
AKY Bicycle Shaped Silicone Mold Bike Mould Decorating Polymer Clay Mold		1111YTQW3EV	P9-4A23-RE8A	265	3	2021-11-11 18:39:21 IST		y	1			11				B08HHT9L3B						B08HHT9L3B			0	DEFAULT		Active	500.0
AKS Silicone Heart Rings Mould DIY Art Mould Multipurpose Clay, Resin, Sugar, Cement Craft Project		1105YJ44PWI	PL-9UPP-UP62	275	2	2021-11-05 18:27:47 IST		y	1			11				B08SMLV1VX						B08SMLV1VX			0	DEFAULT		Active	400.0
AQD IndoSilico Baby cart Mold, Silicone DIY Art Mould Multipurpose Wax, Clay, Resin, Sugar, Cement Craft Project		1111YTKHQQC	PO-T36T-Z6Q9	372	2	2021-11-11 15:29:14 IST		y	1			11				B07LC3HD4H						B07LC3HD4H			0	DEFAULT		Active	600.0
AFG Three Baby Angel Retro Frame Mold,Frame Border Silicone Mold,Photo Frame Mold,Border Frame Cake Decoration,Vintage Art Decor Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0629ZVE46ST	PS-XBTL-EPJ2	1560	1	2022-06-29 19:35:19 IST		y	1			11				B0B5FB4X6V						B0B5FB4X6V			0	DEFAULT		Active	1800.0
APW Khajuraho Lady Dancing Statue Silicone Mold Temple Sculpture Resin Cement Clay Wax Silicone Mold Art and Craft	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0427ZJUKE1F	PU-D38I-HE41	349	3	2022-04-27 14:44:19 IST		y	1			11				B09YYCWQK5						B09YYCWQK5			0	DEFAULT		Active	400.0
ANZ Peacock Relief Silicone Molds DIY Baby Birthday Cake Decorating Tools Feather Fondant Mold Candy Clay Chocolate Gumpaste Mould		1111YTP5X3G	PZ-CLVY-WLJ7	148	3	2021-11-11 18:01:20 IST		y	1			11				B08411BG1S						B08411BG1S			0	DEFAULT		Active	300.0
God Shreenath Silicone Mold Bhagwan Krishna Temple god bava's DIY Clay Cement Resin Silicone Mould Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0726ZHOLINM	Q7-T5OJ-N1LM	325	2	2022-07-26 20:13:07 IST		y	1			11				B0B7P6CDDJ						B0B7P6CDDJ			0	DEFAULT		Active	350.0
AGH Rusty Pipes Silicone Molds Fondant Cake Decor Tools Silicone Molds Sugarcrafts Chocolate Baking Tools for Cakes Gumpast Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0102AK93DZH	Q7-VPUL-5MRN	549	2	2023-01-02 16:01:52 IST		y	1			11				B0BRJGWTQP						B0BRJGWTQP			0	DEFAULT		Active	800.0
APS Rugby Silicone Mould Sugarcraft Chocolate Candle and Craft Purpose Silicone Moulds	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0506YISFRZY	QB-SAS3-MPCR	299	2	2021-05-06 17:26:53 IST		y	1			11				B0949FCTBJ						B0949FCTBJ			0	DEFAULT		Active	500.0
ABA The Veiled Lady Candle, Maiden Bride, Mother Mary, SOYA Wax Sculpture Silicone Mold DIY Resin Cement Candle Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0428ZMNPTIX	QN-VMDN-LOUL	949	1	2022-04-28 18:21:43 IST		y	1			11				B09Z317QWC						B09Z317QWC			0	DEFAULT		Active	1500.0
